"성별","연령","주택가격","거주형태","총납입료 합계","사기여부"
2,55,6250,30,18311996,"N"
1,66,2870,11,8542254,"Y"
2,45,15277,20,31675933,"N"
2,49,16250,30,39475554,"N"
2,49,6080,12,102631763,"N"
2,50,27777,30,154293143,"N"
2,38,10362,13,13290943,"N"
1,56,35555,20,33682716,"N"
2,51,14444,20,36088310,"N"
1,57,28888,20,18597981,"N"
2,53,2977,11,27161267,"N"
2,39,29838,20,32504140,"Y"
2,54,9166,30,10512036,"N"
2,61,11582,11,54285245,"Y"
2,43,7568,11,47767539,"N"
2,52,7375,12,70757341,"N"
2,54,18611,20,344112789,"Y"
2,46,35698,11,13771192,"N"
2,48,13472,30,143867003,"N"
1,49,29722,20,37735587,"N"
2,46,28611,20,100416177,"N"
1,47,16111,20,17565093,"N"
2,65,8297,12,39415529,"N"
2,75,23611,30,34901184,"N"
1,68,8401,40,27140288,"N"
2,67,28033,11,161764731,"N"
2,65,8058,30,12826826,"N"
2,65,6388,30,23888392,"N"
2,65,13333,20,4630800,"N"
2,64,16666,20,30659783,"N"
2,63,25555,20,85162367,"N"
2,62,19027,20,84842432,"N"
2,62,21250,20,245449097,"N"
2,62,4679,12,27984450,"N"
2,60,29444,20,20079216,"N"
2,60,6944,20,5045500,"N"
2,59,17500,20,33939772,"N"
2,58,32834,11,19252850,"N"
2,58,12916,20,19984854,"Y"
2,58,45694,20,16251885,"N"
2,56,24444,20,58912351,"N"
2,56,3744,11,129529082,"N"
2,56,29305,20,71194136,"N"
2,56,17777,20,6795273,"Y"
2,55,16527,20,208156804,"Y"
2,55,15484,40,8274380,"N"
2,54,8888,20,35928527,"N"
2,54,6944,20,103719205,"Y"
2,53,3888,30,23204815,"N"
2,53,8040,12,32065502,"N"
2,53,19672,20,81710225,"Y"
2,53,20000,20,89833094,"N"
2,53,18888,30,25365404,"N"
2,52,14027,20,203255181,"N"
2,52,35555,20,340860064,"N"
2,52,14166,20,22397826,"N"
2,51,6111,30,37484156,"Y"
2,51,9856,12,46235062,"N"
2,50,11388,30,91351068,"N"
2,50,7916,30,19135187,"N"
2,50,26111,20,182193533,"N"
2,49,12083,20,52057907,"N"
2,48,8333,20,73169942,"N"
2,48,65555,20,47986209,"N"
2,47,46016,20,37809668,"Y"
2,46,0,11,12671787,"N"
2,46,33026,11,6322140,"N"
2,42,4305,20,79878049,"N"
1,42,16379,99,43605309,"N"
2,46,41944,20,23140127,"N"
2,46,7083,30,40589138,"N"
2,42,9444,30,18951603,"N"
2,61,4444,20,18409701,"N"
2,53,8333,20,149521852,"N"
1,64,7103,40,19779486,"N"
2,41,10831,40,9620393,"N"
2,50,12270,40,5825694,"N"
2,52,13603,12,33327885,"Y"
2,57,3597,12,15871407,"N"
2,85,3863,11,1591537,"N"
1,82,4725,70,1742740,"N"
1,80,1298,11,3591182,"N"
2,80,9481,99,1380000,"N"
1,79,2984,11,3540000,"N"
1,79,20138,20,49428908,"N"
2,78,27916,20,29346470,"N"
2,78,5791,99,22444986,"N"
2,78,5631,11,750000,"N"
1,77,9675,40,7012585,"N"
1,76,15972,20,3522300,"N"
2,76,22222,20,1794422,"N"
1,76,31805,20,16353287,"N"
2,76,4754,11,21617076,"N"
1,75,7916,30,2353004,"N"
2,75,11367,40,14708347,"N"
2,74,16111,20,25806158,"N"
2,74,17719,40,29058066,"N"
2,74,7776,12,9324165,"N"
2,74,7181,99,2255330,"N"
1,74,2778,11,3521710,"N"
1,74,5277,30,17658111,"N"
2,74,49166,20,28701453,"N"
2,73,9166,20,7788472,"N"
2,73,7638,20,11680900,"N"
2,73,8318,30,73796233,"N"
1,73,11512,12,5510258,"N"
2,73,12951,12,159150,"N"
1,73,7411,99,43500,"N"
1,73,17777,20,3000000,"N"
2,72,3701,11,11250354,"N"
1,72,7862,40,8933535,"N"
2,72,14396,99,4874800,"N"
1,71,15923,30,16987360,"N"
1,71,8275,11,59200,"N"
1,71,2875,12,19132428,"N"
2,71,30549,12,6662275,"Y"
1,71,20972,20,2975500,"N"
2,71,5555,12,10652380,"N"
1,71,20972,20,287973,"N"
2,71,71111,20,84922063,"N"
2,71,27649,11,39566569,"N"
2,71,11944,20,12301180,"N"
2,70,12222,20,24875949,"N"
2,70,18888,30,16734544,"N"
2,70,7481,11,43623287,"N"
1,70,6194,11,5148000,"N"
2,70,2154,11,40002230,"N"
2,70,14722,20,5481612,"N"
1,70,4345,12,13689211,"N"
2,70,3934,40,23319653,"N"
2,69,19444,20,30733627,"N"
2,69,25179,12,27735804,"N"
2,69,27895,40,46083304,"N"
2,69,10555,30,15408317,"N"
1,69,7642,40,21171650,"N"
1,69,16215,40,127854095,"N"
1,68,12222,20,10837024,"N"
2,68,9305,20,11200000,"N"
2,68,2140,12,14620520,"Y"
1,68,22420,30,51646368,"N"
2,68,12638,20,41997368,"N"
2,68,2903,12,98848934,"N"
2,68,115015,11,61699995,"N"
1,68,5425,40,44930070,"N"
2,68,7170,40,31161324,"N"
2,68,6997,11,14312400,"N"
2,67,9583,20,57651802,"N"
2,67,19583,20,29710236,"N"
2,67,9167,99,14988630,"N"
1,67,1930,12,27331956,"N"
2,67,3724,11,10229728,"N"
2,67,15000,20,11244255,"N"
2,67,60000,20,17225427,"N"
2,67,18611,30,2515203,"N"
1,67,32777,20,19798920,"N"
2,67,31111,20,74261611,"N"
2,67,18686,12,69380812,"N"
2,67,13250,99,21785020,"N"
2,67,16666,30,139217405,"N"
1,66,14305,20,4223735,"N"
1,66,4519,30,1629870,"Y"
1,66,41861,11,31816065,"N"
2,66,25537,11,5422980,"N"
2,66,12446,12,20101635,"N"
2,66,9301,12,24310654,"N"
2,66,32222,20,76189716,"N"
2,66,27777,20,141333538,"N"
1,66,1631,11,23548808,"N"
2,66,10282,40,1866438,"N"
1,66,7395,99,4800000,"N"
1,65,20833,20,31150625,"N"
2,65,7976,30,6978140,"N"
2,65,10852,40,16999802,"Y"
1,65,20000,20,158788959,"N"
2,65,7113,12,8637816,"N"
1,65,27437,11,43490764,"Y"
2,65,40000,20,22987012,"N"
2,65,4632,11,48590077,"N"
1,65,20982,12,2055300,"N"
2,65,2638,20,3355324,"N"
1,65,6498,12,29696320,"N"
2,65,12916,20,1383400,"N"
2,65,5185,13,142602422,"N"
2,65,18194,20,27739148,"N"
1,65,8055,20,10238864,"N"
1,65,3735,13,59498259,"N"
2,65,7703,40,7248373,"N"
1,64,24722,20,6000000,"N"
2,64,14166,20,38805540,"N"
2,64,20416,20,62639887,"N"
2,64,19722,20,52420871,"N"
1,64,2863,11,14295200,"N"
2,64,6513,40,57968580,"Y"
2,64,10277,20,26974250,"N"
1,64,20277,20,54833030,"N"
1,64,29722,20,25512210,"N"
2,64,10833,20,18351902,"N"
2,64,5253,40,45912819,"N"
2,63,50000,20,26549403,"N"
1,63,9510,40,39335706,"N"
2,63,5277,20,143009838,"N"
1,63,2502,12,23395794,"N"
2,63,12950,12,20839663,"N"
2,63,60000,20,111928898,"N"
1,63,24305,20,16050,"N"
2,63,8333,20,2122560,"Y"
2,63,0,11,15648800,"N"
1,63,41474,11,16226540,"N"
2,63,37777,20,4100636,"N"
2,63,39444,20,27367964,"N"
1,63,4861,20,4371148,"N"
2,63,2860,13,16797893,"Y"
2,63,12916,20,32999603,"N"
1,63,32066,11,11789940,"N"
1,63,17722,99,9060000,"N"
2,63,0,11,8659675,"N"
2,63,19578,11,54668836,"N"
2,62,10833,20,37581483,"N"
2,62,24722,20,26161747,"N"
2,62,12916,20,22658385,"N"
2,62,16111,20,27291669,"N"
1,62,22916,20,210456215,"N"
2,62,8509,20,7887551,"Y"
1,62,11494,12,156800,"Y"
1,62,5462,11,56308126,"N"
2,62,3194,30,74097419,"N"
1,62,14655,99,10563000,"N"
2,62,8874,12,4846938,"N"
2,62,34166,20,186570742,"N"
2,62,6336,13,54839150,"N"
1,62,5416,20,7498400,"N"
1,62,20555,20,4929004,"N"
1,62,31111,20,8389566,"N"
2,62,21388,20,45059960,"N"
2,61,9782,99,23412866,"N"
2,61,25464,12,16389212,"N"
2,61,6325,30,28791368,"N"
1,61,8323,40,39093714,"N"
2,61,10833,20,12103914,"N"
2,61,13338,99,57145944,"N"
2,61,26805,20,23837805,"N"
2,61,9366,11,166903055,"N"
1,61,29755,20,9947066,"N"
2,61,9369,40,4176000,"N"
2,61,9583,20,10856016,"N"
2,61,24019,12,106091470,"N"
2,61,9050,11,22154776,"N"
1,61,18140,12,48284982,"N"
2,61,6852,99,44903396,"N"
2,61,5534,13,68033632,"N"
2,61,9246,40,239103761,"Y"
1,61,27802,99,9374515,"Y"
2,61,8055,20,3545920,"N"
2,61,5566,11,61732896,"N"
1,61,12631,40,24555462,"N"
1,61,10305,40,24069264,"N"
1,61,8037,12,16350,"N"
2,60,7856,12,30937998,"N"
2,60,17222,20,38118127,"N"
2,60,10452,40,22923725,"N"
2,60,7413,40,55311602,"Y"
2,60,12777,30,23940977,"N"
2,60,123333,20,83707440,"N"
2,60,6542,12,1165070,"Y"
2,60,24305,20,14814986,"N"
2,60,29444,20,29058871,"N"
1,60,26944,20,72045346,"N"
2,60,17084,12,39348136,"Y"
1,60,19861,20,36052600,"Y"
2,60,15523,20,95067426,"N"
1,60,56944,20,72929682,"N"
1,60,26111,20,800000,"N"
2,60,7643,99,2331218,"N"
2,60,10324,11,73005981,"N"
2,60,22361,20,53114009,"N"
1,60,10908,99,3310230,"N"
1,60,5686,12,13643704,"N"
2,60,12644,40,20500132,"N"
1,60,20224,99,14721420,"N"
2,59,4481,99,18130987,"N"
1,59,14157,20,820000,"Y"
2,59,5555,20,90316905,"N"
2,59,4861,20,150332460,"N"
1,59,11952,99,40042151,"N"
2,59,12018,40,70295581,"N"
2,59,10555,30,32903880,"N"
2,59,79722,20,14904528,"Y"
1,59,35138,20,37926112,"N"
1,59,5235,12,9545592,"N"
1,59,40972,20,43521288,"N"
2,59,4305,20,46300012,"N"
1,59,10720,40,5714252,"N"
2,59,8236,11,32861337,"N"
1,59,107334,11,429434863,"N"
2,59,12301,20,8896368,"N"
1,59,6148,40,48577558,"N"
1,59,8394,99,213150,"N"
2,59,11500,40,174445347,"N"
2,59,14611,40,1848916,"N"
1,59,13091,40,3816550,"N"
1,59,21250,20,16290581,"N"
2,59,52083,30,4246824,"N"
2,59,16111,20,70847193,"N"
1,59,2340,11,7655055,"N"
1,59,19361,12,6185400,"N"
1,59,10138,20,4356000,"N"
2,59,29643,20,53813473,"Y"
2,59,8750,20,193479973,"N"
2,59,7361,20,17164218,"N"
2,59,31805,20,52445804,"N"
2,58,16805,30,44723336,"N"
1,58,15614,12,21531253,"Y"
2,58,12252,30,5611720,"N"
2,58,8389,12,7993640,"N"
2,58,11690,12,26658166,"N"
1,58,27235,20,85196773,"N"
1,58,16269,40,4544400,"N"
1,58,5930,12,35919781,"N"
1,58,18333,20,17610524,"N"
1,58,15933,99,19911828,"N"
2,58,20467,12,89644425,"N"
2,58,15833,20,91017904,"N"
1,58,21111,20,6244372,"N"
2,58,10920,11,8822900,"N"
2,58,2732,12,23313052,"Y"
1,58,64444,20,128867758,"N"
2,58,40833,20,2781871,"Y"
2,58,13333,20,106486164,"N"
2,58,17777,20,47112582,"N"
1,58,50555,20,17250000,"N"
1,58,3438,13,4620538,"N"
2,58,17361,20,81504481,"N"
1,58,0,11,16638395,"N"
2,58,7161,12,33106045,"N"
1,58,2029,13,18584828,"Y"
2,58,30972,20,6385760,"N"
1,58,6482,12,68771621,"N"
2,58,26111,20,11428480,"Y"
1,58,6388,30,22101717,"N"
2,57,40555,20,22391835,"N"
2,57,14172,99,241074929,"N"
2,57,14305,20,23071562,"N"
2,57,6458,40,108138827,"N"
2,57,23472,20,23286706,"N"
1,57,44583,20,45275370,"N"
2,57,9945,12,33644469,"N"
2,57,18888,20,4534432,"N"
2,57,42916,20,46602900,"Y"
2,57,4721,12,33380852,"N"
2,57,2704,13,202949423,"N"
2,57,54166,20,31017352,"N"
1,57,3198,40,21765523,"N"
1,57,39444,20,8021200,"N"
1,57,70000,20,42489360,"N"
1,57,10099,40,3726700,"N"
1,57,5453,99,48219147,"N"
2,57,20138,20,36040724,"N"
2,57,94444,20,8554100,"N"
1,57,47222,20,80231829,"N"
2,57,20000,20,91132234,"N"
1,57,9861,30,7229640,"N"
2,57,55972,20,107484850,"N"
2,57,8005,99,57887601,"N"
1,57,16212,99,14928086,"N"
2,57,6155,11,14825510,"N"
2,57,73750,30,148664341,"N"
2,57,11666,30,14968050,"N"
2,57,34583,20,60502318,"N"
2,57,6898,11,68079505,"N"
2,57,12207,12,27569380,"N"
2,57,23333,20,38089503,"N"
2,57,19722,20,42426203,"N"
2,57,33472,20,31826208,"Y"
2,57,8888,20,10387280,"N"
1,57,48055,20,11714101,"N"
2,57,17222,20,94044212,"N"
2,57,7604,12,8007881,"N"
1,57,23194,20,37920870,"N"
2,57,25000,20,9172954,"N"
2,57,21278,30,19059033,"Y"
2,57,0,11,27410562,"N"
2,57,13226,12,9028923,"N"
2,56,27638,20,46916037,"N"
2,56,12083,20,29380859,"N"
1,56,16527,20,39885880,"N"
2,56,2412,11,75128279,"N"
2,56,39027,20,16636741,"N"
1,56,4522,12,3796060,"N"
2,56,47361,20,46265208,"N"
2,56,8042,40,56311167,"N"
2,56,101250,20,102158297,"N"
1,56,5506,12,33564043,"N"
2,56,27805,11,20631920,"N"
2,56,10879,40,78464663,"Y"
2,56,7083,30,33375504,"N"
2,56,20138,20,8632232,"N"
2,56,5922,13,15926768,"N"
2,56,14583,20,19964580,"N"
2,56,10991,12,19957905,"N"
2,56,8092,20,8151790,"N"
2,56,4364,13,68823611,"N"
1,56,26666,20,25225409,"N"
1,56,7083,30,10062000,"N"
2,56,31666,20,45962804,"N"
1,56,13765,11,2428460,"N"
1,56,19444,20,7139000,"Y"
2,56,28333,20,14619120,"N"
2,56,5364,99,71779826,"N"
1,56,26527,20,13506470,"N"
2,56,28750,20,39196471,"N"
2,56,20555,20,58957179,"N"
2,56,18888,30,55994545,"N"
1,56,19027,20,32171991,"N"
1,56,28750,20,65303067,"N"
2,56,6944,20,1051824,"N"
1,58,11527,30,80940520,"N"
2,56,10277,20,1993300,"N"
1,56,4305,20,27208641,"N"
1,56,4562,13,12647432,"N"
1,56,4838,99,70248284,"N"
2,56,14208,12,232201528,"N"
1,56,5333,11,10637979,"N"
2,56,5138,20,1983166,"Y"
1,56,30555,20,24094218,"N"
2,56,11663,40,44797444,"N"
2,56,16250,20,21703055,"N"
2,56,11666,20,25349309,"N"
1,55,12500,20,39122500,"N"
2,55,48194,20,31941394,"Y"
2,55,25555,20,39305182,"N"
2,55,44444,20,3567672,"N"
2,55,29866,12,2832513,"N"
1,55,12156,20,15781387,"N"
2,55,29592,20,34748994,"N"
1,55,19099,12,1890000,"N"
2,55,20555,20,21574081,"N"
2,55,19442,12,36738863,"N"
1,55,8336,40,1215929553,"Y"
1,55,13955,30,6114900,"N"
1,55,9583,30,3192750,"N"
2,55,25694,20,44995845,"Y"
1,55,21111,20,44824113,"N"
2,55,5694,20,262600,"N"
2,55,13888,30,7802922,"Y"
1,55,2641,12,150130787,"N"
2,55,7575,40,145713488,"N"
1,55,36832,12,2605900,"N"
2,55,26527,20,31828408,"N"
1,55,3888,20,31112526,"N"
1,55,22361,20,3351210,"N"
2,55,20972,20,30799898,"Y"
1,55,4596,40,59607357,"N"
2,55,18055,20,39863221,"N"
2,55,17222,20,12205051,"N"
2,55,25277,20,39535558,"N"
2,55,9768,99,14261859,"N"
2,55,7222,20,66192160,"N"
2,55,26250,20,4899942,"N"
1,55,9828,13,2204460,"N"
2,55,29444,20,58459795,"N"
1,55,8194,20,26948845,"N"
2,55,10972,20,24202522,"N"
2,54,2500,20,36850,"Y"
2,54,25083,20,2574812,"N"
2,54,7638,20,59933178,"N"
2,54,14994,40,17687061,"N"
2,54,10011,12,15860055,"N"
1,54,14444,20,1800000,"N"
2,54,13333,20,5040468,"N"
1,54,16111,20,14618680,"N"
2,54,9027,30,10410700,"N"
2,54,6805,20,21928480,"N"
1,54,53888,20,14809250,"N"
2,54,33888,20,49708648,"N"
1,54,24583,20,23477549,"N"
1,54,16250,30,19373716,"N"
1,54,12777,20,60375388,"N"
2,54,8888,30,92430005,"N"
1,54,9005,11,8516810,"N"
1,54,20000,20,58427352,"Y"
2,54,3622,11,21713665,"N"
1,54,3766,99,219200,"N"
1,54,20555,20,14148230,"N"
2,54,4590,11,14758976,"N"
1,54,7013,99,764800,"N"
2,54,3694,12,42974097,"N"
1,54,23888,20,34500000,"N"
2,54,13888,20,38589655,"N"
2,54,37600,20,70599352,"Y"
1,53,24722,20,8945496,"N"
1,53,8198,99,1955000,"N"
1,53,13958,30,8745500,"Y"
2,53,29866,12,71165733,"N"
2,53,7316,12,26669096,"N"
2,53,10833,30,58390708,"N"
2,53,55972,20,104537820,"N"
2,53,18611,20,6682608,"Y"
1,53,16805,20,22668912,"N"
2,53,9166,20,22843538,"N"
2,53,9386,12,53456485,"N"
1,53,3554,30,112200,"N"
1,53,32500,20,34929439,"N"
2,53,6732,11,17540892,"N"
1,53,3085,12,31627519,"N"
1,53,6958,12,15715652,"N"
1,53,8332,99,6374358,"N"
2,53,45277,20,34198948,"N"
1,53,3548,40,28853124,"N"
2,53,27532,20,41450679,"N"
1,53,18888,20,20000000,"N"
1,53,22777,20,13069303,"N"
2,53,19027,20,38897048,"N"
1,53,12179,40,100577543,"N"
2,52,15431,12,49003617,"N"
1,52,30555,20,4700741,"N"
1,52,2638,20,88318517,"N"
1,52,3007,12,54369208,"N"
2,52,18333,30,6004922,"N"
2,52,28055,20,622620803,"N"
2,52,8888,20,39498963,"N"
1,52,14788,12,1850240,"Y"
1,52,2860,13,5142938,"N"
2,52,16111,20,4392816,"N"
2,52,14381,11,52249804,"N"
1,52,16111,20,15588610,"N"
1,52,13381,13,10545722,"N"
1,52,17083,20,118138444,"Y"
2,52,3793,13,297794414,"N"
2,52,71097,11,15066245,"N"
2,52,24444,20,12432305,"Y"
1,52,53472,20,11582899,"N"
2,52,24722,20,8067415,"N"
1,52,9794,99,2414314,"Y"
2,52,25000,20,182430432,"Y"
1,52,4861,30,40966186,"N"
1,52,8083,12,23959377,"N"
2,52,27083,20,116336227,"N"
2,52,14444,20,10830000,"Y"
2,52,39027,20,27687336,"N"
1,52,9438,11,46805458,"N"
1,51,21666,20,11937400,"N"
2,51,5857,12,3184509,"N"
2,51,7398,11,7263880,"N"
2,51,11645,30,1336040,"N"
1,51,11111,20,49016245,"N"
1,51,9069,40,40687586,"N"
2,51,20972,20,9077915,"Y"
2,51,12869,40,16375131,"N"
2,51,18888,20,43470762,"N"
2,51,86666,20,2739100,"N"
1,51,21805,20,23562784,"N"
1,51,14722,20,3451500,"N"
2,51,32222,30,13891450,"Y"
1,51,9166,20,9577176,"N"
2,51,7361,30,59313186,"N"
2,51,54583,20,63737114,"Y"
2,51,12638,30,4571281,"N"
2,51,8888,20,43301949,"N"
2,51,27638,20,40594063,"N"
2,50,25000,20,7848050,"N"
2,50,9305,20,16487966,"N"
2,50,17777,20,19454515,"N"
2,50,13333,20,28000,"Y"
2,50,19861,20,58596172,"N"
2,50,25000,20,25312581,"N"
2,50,13333,20,7379349,"N"
2,50,19027,20,64477120,"N"
2,50,39657,20,2076854,"N"
2,50,14305,20,3547500,"N"
2,50,17777,20,59473453,"N"
2,50,33888,20,44450823,"N"
1,50,32222,20,13026697,"N"
2,50,21111,20,17363701,"N"
2,50,15555,20,12947780,"N"
2,50,20416,20,31678746,"N"
2,50,31388,20,46932813,"N"
2,50,11961,40,8415698,"N"
1,50,9886,99,11309594,"N"
2,50,60277,20,4296360,"N"
2,50,11527,20,72838282,"N"
1,50,15000,20,2874264,"N"
2,49,20533,20,33277325,"N"
1,49,40000,12,4249254,"N"
2,49,13888,20,63179188,"N"
2,49,14444,20,30537610,"N"
1,49,7406,99,14165594,"N"
1,49,37361,20,179595005,"N"
2,49,30555,20,45745020,"N"
1,49,9502,40,125200,"N"
2,49,25277,20,134413824,"N"
2,49,8140,40,64331681,"N"
2,49,8055,30,33050266,"N"
2,49,17083,20,39024702,"N"
1,49,6237,99,66187674,"N"
1,49,2660,13,4875888,"N"
2,49,25555,20,37663482,"N"
2,49,14444,20,11904184,"N"
1,49,15000,20,29631373,"N"
2,49,5555,20,5948080,"N"
2,49,7215,12,3431946,"N"
2,49,5780,40,92580593,"N"
2,49,13888,20,42767207,"N"
2,49,11805,20,7914355,"N"
1,48,13888,30,2033520,"N"
1,48,17916,20,39093906,"N"
1,48,42638,20,32255388,"N"
2,48,13194,30,9974435,"N"
1,48,5530,30,41098825,"N"
2,48,56525,11,37358774,"N"
2,48,3457,40,87895624,"N"
2,48,109722,20,4410204,"N"
2,48,20833,20,9564537,"N"
1,48,7098,12,184982388,"N"
2,48,24444,20,10717560,"N"
2,48,6072,20,43581650,"N"
1,48,11944,20,13610234,"N"
2,48,7487,11,5420115,"N"
1,48,20555,20,3068080,"N"
2,48,4861,20,20527504,"N"
2,48,15972,20,223340330,"N"
2,48,19444,20,6630736,"N"
2,48,30694,20,108433416,"N"
2,48,22250,20,56378789,"N"
2,48,14027,20,10102840,"N"
2,48,21982,11,20092379,"N"
2,48,6844,11,27622588,"N"
2,48,5948,99,56564341,"N"
2,48,17916,20,2357126,"N"
2,48,33055,20,10546088,"N"
2,48,36835,11,42875539,"N"
1,48,12777,30,31516900,"N"
1,48,22418,11,1322400,"N"
2,47,21250,20,32517878,"N"
2,47,4714,12,76455411,"N"
2,47,0,11,17267025,"N"
1,47,19444,20,23953182,"N"
2,47,17777,20,17927922,"N"
1,47,8102,99,1625105,"N"
2,47,9165,30,3820160,"N"
1,47,13333,20,2874528,"N"
2,47,24444,20,85488423,"N"
2,47,12257,12,1276100,"N"
2,47,5416,20,14720330,"N"
2,47,21666,20,97895580,"N"
2,47,14444,20,15944986,"N"
2,47,24444,20,52381038,"N"
2,47,9227,13,6827421,"N"
2,47,9166,30,34639197,"N"
1,47,8793,40,18445639,"Y"
1,47,11111,20,36749560,"N"
1,47,30555,20,28028852,"N"
1,47,2081,13,26220180,"N"
2,47,16944,20,9029622,"Y"
2,47,36976,11,37755137,"N"
1,46,2926,13,13872309,"N"
2,46,3027,11,29109952,"N"
2,46,57638,20,17227445,"N"
1,46,8750,20,10060117,"N"
1,46,5972,20,28296300,"N"
1,46,2655,99,6954185,"N"
2,46,87222,20,43009511,"N"
1,46,9166,20,13513099,"N"
1,46,6986,40,49104959,"N"
1,46,18055,20,5882558,"N"
2,46,10000,30,37835524,"N"
2,46,1934,99,12330087,"N"
2,46,16638,12,6441037,"Y"
1,46,26250,20,22453426,"N"
2,46,12308,99,112705927,"N"
2,46,9396,12,6733716,"N"
1,46,26960,40,4803051,"N"
2,46,16666,30,11457705,"N"
2,46,29861,20,68756193,"N"
1,46,25277,20,8353656,"N"
2,46,2777,20,17527929,"N"
2,46,50972,20,9681784,"N"
2,46,23611,20,21820544,"N"
2,46,20277,20,10423151,"N"
2,46,22242,12,4203539,"N"
2,46,11820,99,13617239,"N"
2,46,3472,30,8778031,"N"
1,45,10833,20,3176013,"N"
1,45,22777,20,30281685,"N"
1,45,36388,20,13993345,"N"
1,45,57777,20,39095028,"N"
2,45,12083,20,28943641,"N"
2,45,25000,20,34502522,"N"
1,45,1140,11,66318201,"N"
2,45,29027,20,11386012,"N"
1,45,16527,20,32727865,"N"
2,45,17222,20,1200074,"N"
2,45,36805,20,14977121,"N"
1,45,9583,20,11732406,"N"
1,45,13333,20,25428013,"N"
1,45,14444,20,5886061,"N"
2,45,27777,20,40512355,"N"
2,45,72638,20,16364129,"Y"
1,45,32777,20,32317466,"N"
2,45,17361,20,43478675,"Y"
2,45,30138,20,7051756,"N"
1,45,12638,20,5585695,"N"
1,45,6250,20,2261200,"N"
1,45,8472,20,873779,"N"
1,44,28888,20,25285909,"N"
2,44,4990,12,43796386,"N"
2,44,13408,11,16250908,"N"
2,44,25972,20,8150396,"N"
2,44,14444,20,66632018,"N"
1,44,12491,12,7081872,"N"
1,44,20833,20,3097160,"N"
1,44,7638,20,25941169,"N"
2,44,5833,20,33909141,"N"
1,44,21111,20,23272221,"N"
2,44,24552,40,3861848,"Y"
1,44,7302,40,6619302,"N"
2,44,4861,20,15119125,"N"
2,44,16111,20,25199731,"N"
2,44,18783,12,51851311,"N"
1,44,170119,11,3230500,"N"
2,44,20416,20,36470992,"N"
2,44,21111,20,7340111,"N"
2,44,22500,20,6038374,"N"
2,44,19722,20,25723920,"N"
1,44,6455,12,9498468,"Y"
2,44,7222,20,6233197,"Y"
2,44,53888,20,27848877,"N"
1,44,11805,20,8617048,"N"
1,44,25000,20,11799495,"N"
2,44,29305,20,13730019,"N"
1,44,9073,20,804860,"N"
2,44,8611,20,13073393,"N"
1,44,3159,99,14182862,"Y"
1,43,75000,20,112933240,"N"
1,43,12916,20,18158492,"Y"
2,43,7222,20,25575599,"N"
2,43,33888,20,96798276,"N"
2,43,10899,12,9304504,"N"
2,43,14565,12,17597610,"N"
2,43,8472,20,26465914,"N"
2,43,39305,20,15936742,"N"
1,43,19444,20,9828000,"N"
1,43,85000,20,2485647,"N"
2,43,23718,20,40794813,"N"
2,43,13609,12,6248403,"N"
1,43,11111,20,7771350,"N"
2,43,8750,20,11933946,"N"
2,43,21666,20,6835784,"N"
1,43,7960,12,15053393,"N"
1,43,20138,20,16374026,"N"
1,43,23435,99,4200775,"N"
1,43,40416,20,6967160,"N"
1,43,5178,99,8289600,"N"
2,43,5833,30,16521343,"N"
1,43,2666,12,20903595,"N"
2,43,27916,20,15602101,"N"
2,43,13750,20,17301800,"N"
2,43,20000,20,15985121,"N"
2,43,31388,20,17909128,"N"
2,43,17079,11,7703900,"N"
1,43,8194,20,4080000,"N"
2,43,8969,12,21733792,"N"
2,43,15000,20,9284268,"N"
1,43,0,20,27881864,"N"
1,43,22639,20,31991183,"N"
2,43,44305,20,3638650,"N"
2,43,8690,30,9323830,"N"
2,43,4966,40,24817402,"N"
2,43,7777,30,63924808,"N"
1,42,23472,20,9196440,"N"
2,42,26881,11,5062373,"N"
2,42,24305,20,20701097,"Y"
2,42,10277,20,48117803,"N"
1,42,6102,12,4663400,"N"
2,42,12373,11,38515124,"N"
1,42,8888,30,23254900,"N"
2,42,5972,20,9705993,"N"
2,42,21077,20,5926698,"N"
1,42,35277,20,9696119,"N"
2,42,37777,20,32107714,"N"
2,42,11570,40,8040285,"N"
1,42,11944,20,65526631,"N"
2,42,38055,20,21836452,"N"
2,42,25833,20,7822018,"N"
1,42,11666,20,16226552,"N"
2,42,16666,20,16546576,"N"
1,41,6919,11,23842428,"N"
1,41,13194,20,12952416,"N"
1,41,38210,12,13823326,"N"
1,41,25555,20,18803768,"N"
2,41,11111,20,5605170,"N"
2,41,12916,20,4371023,"N"
1,41,152222,20,217680415,"N"
1,41,16527,20,20625781,"N"
2,41,11111,20,24302019,"N"
1,41,4619,11,17576801,"N"
2,41,16111,20,53377331,"N"
2,41,27361,20,10007199,"N"
2,41,23333,20,20732140,"N"
2,41,9166,20,152082458,"N"
1,41,19166,20,10837924,"N"
2,41,11944,20,23174412,"N"
1,41,5964,12,5946941,"N"
1,41,4722,20,9073917,"N"
2,41,40000,20,117944849,"Y"
1,41,40369,40,32129454,"N"
2,41,0,12,6111117,"N"
2,41,42222,20,16264851,"N"
2,41,7777,20,41221038,"N"
1,41,14424,20,4545820,"Y"
2,41,12222,20,23155884,"N"
1,41,7777,20,16741834,"Y"
2,40,28472,20,9536180,"N"
2,40,12382,40,1627697,"N"
1,40,14444,30,7967784,"N"
1,40,9861,20,2360243,"N"
1,40,6704,11,115533702,"N"
2,40,10972,30,14492920,"N"
1,40,35277,20,11365455,"N"
